"np","dist","gamma","dir.hor","dir.ver","id"
3735742,7790.94081818113,0.009453125,90,0,"var1"
3801278,7790.9432415081,0.004186125,90,0,"var1"
3866814,7790.94542930451,0.006083045,90,0,"var1"
3932350,7790.9476799938,0.007140125,90,0,"var1"
3997886,7790.94703052208,0.004186125,90,0,"var1"
4063422,7790.9530605954,0.003353805,90,0,"var1"
4128958,7790.95551793237,0.0051005,90,0,"var1"
4194494,7790.95950653068,0.006083045,90,0,"var1"
4260030,7790.96500151944,0.001367645,90,0,"var1"
4325566,7790.96539043146,0.009453125,90,0,"var1"
4391102,7790.96955150004,0.00415872,90,0,"var1"
4456638,7790.97281681824,0.004186125,90,0,"var1"
4522174,7790.97722720974,0.003353805,90,0,"var1"
4587710,7790.9844437273,0.004186125,90,0,"var1"
4653246,7790.98898743932,0.006083045,90,0,"var1"
4718782,7791.03336165369,0.02264192,90,0,"var1"
4784318,7791.03913752208,0.02264192,90,0,"var1"
4849854,7791.04474347958,0.01627208,90,0,"var1"
4915390,7791.04683803151,0.001940645,90,0,"var1"
7995582,7741.46658358743,0.004186125,90,0,"var1"
8061118,7741.47403595083,0.00260642,90,0,"var1"
8126654,7741.48092049582,0.010353605,90,0,"var1"
8192190,7741.48324563199,0.008256125,90,0,"var1"
8257726,7741.48620630437,0.006083045,90,0,"var1"
8323262,7741.48828342463,0.003353805,90,0,"var1"
8388798,7741.49099608084,0.004186125,90,0,"var1"
8454334,7741.49696085329,0.008256125,90,0,"var1"
8519870,7741.54253636837,0.003353805,90,0,"var1"
8585406,7741.55018257331,0.00260642,90,0,"var1"
8650942,7741.55514188853,0.00260642,90,0,"var1"
8716478,7741.57077293754,0.000508805,90,0,"var1"
8782014,7741.60533448333,0.001584845,90,0,"var1"
10485950,7870.66443714251,0.009453125,90,0,"var1"
10551486,7870.6619062249,0.0051005,90,0,"var1"
10617022,7870.6588569255,4.802e-05,90,0,"var1"
10682558,7870.65139074269,0.00260642,90,0,"var1"
10748094,7870.6479302596,0.001367645,90,0,"var1"
10813630,7870.64551622672,0.00260642,90,0,"var1"
10879166,7870.64267735487,0.00260642,90,0,"var1"
10944702,7870.64054919292,5.832e-05,90,0,"var1"
11010238,7870.63104726043,0.001584845,90,0,"var1"
11075774,7870.62950735834,0.008256125,90,0,"var1"
11141310,7870.62391695219,0.01338248,90,0,"var1"
11206846,7870.62417106164,0.00260642,90,0,"var1"
11272382,7870.62444502339,0.0051005,90,0,"var1"
11337918,3165.82816130313,0.001367645,90,0,"var1"
11403454,3165.82414339457,0.000890420000000001,90,0,"var1"
11468990,3165.8194052883,0.003353805,90,0,"var1"
11534526,3165.81498304938,0.001295405,90,0,"var1"
11600062,3165.81087667914,0.004186125,90,0,"var1"
11665598,3165.78872587859,0.003353805,90,0,"var1"
11927742,3096.77870704384,0.001940645,90,0,"var1"
11993278,3096.77979688581,0.003353805,90,0,"var1"
12058814,3096.78092709189,0.00240818,90,0,"var1"
12124350,3096.78804132606,0.013008845,90,0,"var1"
12189886,3096.79142184296,0.001367645,90,0,"var1"
12255422,3096.7944895327,0.001940645,90,0,"var1"
12320958,3096.79614446933,0.0051005,90,0,"var1"
12386494,3096.79969652545,0.001367645,90,0,"var1"
1900735,6319.43703604206,0.000647999999999999,90,0,"var1"
1966271,6319.43824125214,0.000276125,90,0,"var1"
2031807,6319.44060518809,0.000869445000000001,90,0,"var1"
2097343,6319.44353266172,0.00276768,90,0,"var1"
2162879,6319.44661837569,0,90,0,"var1"
2228415,6319.44986232979,0.00150152,90,0,"var1"
2293951,6319.45326452376,0.00207368,90,0,"var1"
2359487,6319.45682495735,0,90,0,"var1"
2425023,6319.46054363029,0.000647999999999999,90,0,"var1"
2490559,6319.4644205423,0,90,0,"var1"
2556095,6319.46763600384,3.87199999999998e-05,90,0,"var1"
2621631,6319.47393795559,0.00359552,90,0,"var1"
2687167,6319.47700070979,4.32449999999998e-05,90,0,"var1"
2752703,6319.48151057506,0.00012168,90,0,"var1"
2818239,6319.48617867782,0.000567845,90,0,"var1"
2883775,6319.49100501773,3.87199999999998e-05,90,0,"var1"
2949311,6319.50113240753,0.001053405,90,0,"var1"
3014847,6319.50643345665,0,90,0,"var1"
3080383,6319.5118927414,0.00150152,90,0,"var1"
3145919,6319.51751026136,3.87199999999998e-05,90,0,"var1"
3211455,6319.51569543901,0,90,0,"var1"
3276991,6319.51853821951,0.00194688,90,0,"var1"
3342527,6319.56468536402,0.000852845,90,0,"var1"
3408063,6319.62076097134,0.00117128,90,0,"var1"
3473599,7790.9225000895,0,90,0,"var1"
3539135,7790.92417383206,0.00035912,90,0,"var1"
3604671,7790.92592972111,3.87199999999998e-05,90,0,"var1"
3670207,7790.92753350978,3.87199999999998e-05,90,0,"var1"
3735743,7790.93118198337,3.87199999999998e-05,90,0,"var1"
3801279,7790.93324592123,0.00150152,90,0,"var1"
3866815,7790.93511925242,0.000647999999999999,90,0,"var1"
3932351,7790.93705547675,0.00035912,90,0,"var1"
3997887,7790.93649585214,0.00150152,90,0,"var1"
4063423,7790.94171730227,0.00207368,90,0,"var1"
4128959,7790.94386017515,0.001026045,90,0,"var1"
4194495,7790.94735461618,0.000647999999999999,90,0,"var1"
4260031,7790.9521982169,0.004418,90,0,"var1"
4325567,7790.95254220566,3.87199999999998e-05,90,0,"var1"
4391103,7790.95623158036,0.001518005,90,0,"var1"
4456639,7790.95913751322,0.00150152,90,0,"var1"
4522175,7790.96307621213,0.00207368,90,0,"var1"
4587711,7790.96955150004,0.00150152,90,0,"var1"
4653247,7790.97364598295,0.000647999999999999,90,0,"var1"
4718783,7791.0141568605,0.002211125,90,0,"var1"
4784319,7791.01948350797,0.002211125,90,0,"var1"
4849855,7791.02466270649,0.000581405000000001,90,0,"var1"
4915391,7791.02660003165,0.003528,90,0,"var1"
7995583,7741.46322440408,0.00150152,90,0,"var1"
8061119,7741.46843882353,0.002745405,90,0,"var1"
8126655,7741.47379976195,2.8799999999999e-06,90,0,"var1"
8192191,7741.47567279009,0.00015842,90,0,"var1"
8257727,7741.47809093333,0.000647999999999999,90,0,"var1"
8323263,7741.47980636782,0.00207368,90,0,"var1"
8388799,7741.48206691721,0.00150152,90,0,"var1"
8454335,7741.48710487209,0.00015842,90,0,"var1"
8519871,7741.52727776637,0.00207368,90,0,"var1"
8585407,7741.53418705238,0.002745405,90,0,"var1"
8650943,7741.53868522923,0.002745405,90,0,"var1"
8716479,7741.55293738929,0.00654368,90,0,"var1"
8782015,7741.58476378711,0.02052338,90,0,"var1"
10485951,7870.67646597799,3.87199999999998e-05,90,0,"var1"
10551487,7870.67357931326,0.001026045,90,0,"var1"
10617023,7870.67008532944,0.009316125,90,0,"var1"
10682559,7870.66144073036,0.002745405,90,0,"var1"
10748095,7870.65737992067,0.004418,90,0,"var1"
10813631,7870.65452120088,0.002745405,90,0,"var1"
10879167,7870.65112646976,0.002745405,90,0,"var1"
10944703,7870.64855361995,0.009180125,90,0,"var1"
11010239,7870.63658366334,0.02052338,90,0,"var1"
11075775,7870.63451013321,0.00015842,90,0,"var1"
11141311,7870.62402812507,0.000149645000000001,90,0,"var1"
11206847,7870.62383754298,0.002745405,90,0,"var1"
11272383,7870.62377798607,0.001026045,90,0,"var1"
11337919,3165.84811652422,0.004418,90,0,"var1"
11403455,3165.8432142006,0.005418405,90,0,"var1"
11468991,3165.83737057038,0.00207368,90,0,"var1"
11534527,3165.83184280214,0.00455058,90,0,"var1"
11600063,3165.82663089752,0.00150152,90,0,"var1"
11665599,3165.79508289781,0.00207368,90,0,"var1"
11927743,3096.7789895955,0.003528,90,0,"var1"
11993279,3096.77838412763,0.00207368,90,0,"var1"
12058815,3096.77838412763,0.002956805,90,0,"var1"
12124351,3096.78126009896,0.0001125,90,0,"var1"
12189887,3096.78322786728,0.004418,90,0,"var1"
12255423,3096.78516536103,0.003528,90,0,"var1"
12320959,3096.78625520072,0.001026045,90,0,"var1"
12386495,3096.78867706534,0.004418,90,0,"var1"
12452031,3.5,0.010701845,90,0,"var1"
1900736,6319.43447252205,4.23199999999999e-05,90,0,"var1"
1966272,6319.43560652373,0.001265045,90,0,"var1"
2031808,6319.43783595503,0.002346125,90,0,"var1"
2097344,6319.44060518809,0.00512072,90,0,"var1"
2162880,6319.44353266172,0.00035912,90,0,"var1"
2228416,6319.44661837569,0.000392,90,0,"var1"
2293952,6319.44986232979,0.00070688,90,0,"var1"
2359488,6319.45326452376,0.00035912,90,0,"var1"
2425024,6319.45682495735,4.23199999999999e-05,90,0,"var1"
2490560,6319.46054363029,0.00035912,90,0,"var1"
2556096,6319.46363250078,0.000162,90,0,"var1"
2621632,6319.46969709484,0.00622728,90,0,"var1"
2687168,6319.47264908236,0.000153125,90,0,"var1"
2752704,6319.47700070979,0.00089888,90,0,"var1"
2818240,6319.48151057506,0.001830125,90,0,"var1"
2883776,6319.48617867782,0.000162,90,0,"var1"
2949312,6319.49598959442,0.000182405,90,0,"var1"
3014848,6319.50113240753,0.00035912,90,0,"var1"
3080384,6319.50643345665,0.000392,90,0,"var1"
3145920,6319.5118927414,0.000162,90,0,"var1"
3211456,6319.51012855427,0.00035912,90,0,"var1"
3276992,6319.51289221725,0.00397832,90,0,"var1"
3342528,6319.55788109421,0.000105125,90,0,"var1"
3408064,6319.61276998045,0.00282752,90,0,"var1"
3473600,7790.92052342987,0.00035912,90,0,"var1"
3539136,7790.92209448925,0,90,0,"var1"
3604672,7790.92374769518,0.000162,90,0,"var1"
3670208,7790.92526163618,0.000162,90,0,"var1"
3735744,7790.92871757923,0.000162,90,0,"var1"
3801280,7790.93067883426,0.000392,90,0,"var1"
3866816,7790.93246231802,4.23199999999999e-05,90,0,"var1"
3932352,7790.934308695,0,90,0,"var1"
3997888,7790.93377474105,0.000392,90,0,"var1"
4063424,7790.93876515538,0.00070688,90,0,"var1"
4128960,7790.94081818113,0.000171125,90,0,"var1"
4194496,7790.94417143396,4.23199999999999e-05,90,0,"var1"
4260032,7790.94882892326,0.00225792,90,0,"var1"
4325568,7790.94916007676,0.000162,90,0,"var1"
4391104,7790.95271468136,0.000400445,90,0,"var1"
4456640,7790.95551793237,0.000392,90,0,"var1"
4522176,7790.95932186151,0.00070688,90,0,"var1"
4587712,7790.96558536879,0.000392,90,0,"var1"
4653248,7790.96955150004,4.23199999999999e-05,90,0,"var1"
4718784,7791.00895856248,0.004352445,90,0,"var1"
4784320,7791.0141568605,0.004352445,90,0,"var1"
4849856,7791.0192141273,0.001854405,90,0,"var1"
4915392,7791.02110653031,0.00163592,90,0,"var1"
7995584,7741.4625552799,0.000392,90,0,"var1"
8061120,7741.46713028614,0.001118645,90,0,"var1"
8126656,7741.47205590776,0.000297680000000001,90,0,"var1"
8192192,7741.47379976195,4.05000000000001e-05,90,0,"var1"
8257728,7741.47606289658,4.23199999999999e-05,90,0,"var1"
8323264,7741.47767499208,0.00070688,90,0,"var1"
8388800,7741.47980636782,0.000392,90,0,"var1"
8454336,7741.48457951708,4.05000000000001e-05,90,0,"var1"
8519872,7741.52320880076,0.00070688,90,0,"var1"
8585408,7741.52990753771,0.001118645,90,0,"var1"
8650944,7741.53427396022,0.001118645,90,0,"var1"
8716480,7741.54813215036,0.00383688,90,0,"var1"
8782016,7741.57917707368,0.01545282,90,0,"var1"
10485952,7870.68018865586,0.000162,90,0,"var1"
10551488,7870.67720034939,0.000171125,90,0,"var1"
10617024,7870.67357931326,0.006017045,90,0,"var1"
10682560,7870.66459802473,0.001118645,90,0,"var1"
10748096,7870.66036569358,0.00225792,90,0,"var1"
10813632,7870.65737992067,0.001118645,90,0,"var1"
10879168,7870.65382637299,0.001118645,90,0,"var1"
10944704,7870.65112646976,0.005907845,90,0,"var1"
11010240,7870.63845136465,0.01545282,90,0,"var1"
11075776,7870.63622536957,4.05000000000001e-05,90,0,"var1"
11141312,7870.62434576189,0.000972405000000001,90,0,"var1"
11206848,7870.62402812507,0.001118645,90,0,"var1"
11272384,7870.62387327712,0.000171125,90,0,"var1"
11337920,3165.85452870153,0.00225792,90,0,"var1"
11403456,3165.84937369104,0.002987645,90,0,"var1"
11468992,3165.8432142006,0.00070688,90,0,"var1"
11534528,3165.83737057038,0.00235298,90,0,"var1"
11600064,3165.83184280214,0.000392,90,0,"var1"
11665600,3165.79760990812,0.00070688,90,0,"var1"
11927744,3096.77979688581,0.00163592,90,0,"var1"
11993280,3096.77870704384,0.00070688,90,0,"var1"
12058816,3096.77838412763,0.001255005,90,0,"var1"
12124352,3096.78004916399,0.00087362,90,0,"var1"
12189888,3096.78161328824,0.00225792,90,0,"var1"
12255424,3096.78322786728,0.00163592,90,0,"var1"
12320960,3096.78415624985,0.000171125,90,0,"var1"
12386496,3096.78625520072,0.00225792,90,0,"var1"
12452032,4.5,0.007140125,90,0,"var1"
12517568,1,0.00035912,90,0,"var1"
1900737,6319.43206724307,0.00040328,90,0,"var1"
1966273,6319.43313003627,0.003863205,90,0,"var1"
2031809,6319.43522496275,0.005628605,90,0,"var1"
2097345,6319.43783595503,0.00963272,90,0,"var1"
2162881,6319.44060518809,0.00207368,90,0,"var1"
2228417,6319.44353266172,4.608e-05,90,0,"var1"
2293953,6319.44661837569,0,90,0,"var1"
2359489,6319.44986232979,0.00207368,90,0,"var1"
2425025,6319.45326452376,0.00040328,90,0,"var1"
2490561,6319.45682495735,0.00207368,90,0,"var1"
2556097,6319.45978723656,0.00154568,90,0,"var1"
2621633,6319.46561447248,0.01113032,90,0,"var1"
2687169,6319.46845569309,0.001518005,90,0,"var1"
2752705,6319.47264908236,0.0032,90,0,"var1"
2818241,6319.47700070979,0.004811805,90,0,"var1"
2883777,6319.48151057506,0.00154568,90,0,"var1"
2949313,6319.49100501773,0.000171125,90,0,"var1"
3014849,6319.49598959442,0.00207368,90,0,"var1"
3080385,6319.50113240753,4.608e-05,90,0,"var1"
3145921,6319.50643345665,0.00154568,90,0,"var1"
3211457,6319.50471990488,0.00207368,90,0,"var1"
3276993,6319.50740445013,0.00803912,90,0,"var1"
3342529,6319.55123505617,0.000266805,90,0,"var1"
3408065,6319.6049372172,0.00636192,90,0,"var1"
3473601,7790.91867512431,0.00207368,90,0,"var1"
3539137,7790.92014350043,0.00070688,90,0,"var1"
3604673,7790.92169402317,0.00154568,90,0,"var1"
3670209,7790.92311811641,0.00154568,90,0,"var1"
3735745,7790.92638152876,0.00154568,90,0,"var1"
3801281,7790.92824010084,4.608e-05,90,0,"var1"
3866817,7790.9299337371,0.00040328,90,0,"var1"
3932353,7790.93169026663,0.00070688,90,0,"var1"
3997889,7790.93118198337,4.608e-05,90,0,"var1"
4063425,7790.93594136165,0,90,0,"var1"
4128961,7790.93790454017,0.000182405,90,0,"var1"
4194497,7790.94111660464,0.00040328,90,0,"var1"
4260033,7790.9455879823,0.00043808,90,0,"var1"
4325569,7790.94590630052,0.00154568,90,0,"var1"
4391105,7790.94932613483,4.3245e-05,90,0,"var1"
4456641,7790.95202670385,4.608e-05,90,0,"var1"
4522177,7790.95569586304,0,90,0,"var1"
4587713,7790.96174758937,4.608e-05,90,0,"var1"
4653249,7790.96558536879,0.00040328,90,0,"var1"
4718785,7791.00388861415,0.008567405,90,0,"var1"
4784321,7791.00895856248,0.008567405,90,0,"var1"
4849857,7791.0138938973,0.004851125,90,0,"var1"
4915393,7791.01574137806,0.00019208,90,0,"var1"
7995585,7741.46201533023,4.608e-05,90,0,"var1"
8061121,7741.46595092304,4.70449999999999e-05,90,0,"var1"
8126657,7741.47044122761,0.001922,90,0,"var1"
8192193,7741.47205590776,0.00108578,90,0,"var1"
8257729,7741.47416403367,0.00040328,90,0,"var1"
8323265,7741.47567279009,0,90,0,"var1"
8388801,7741.47767499208,4.608e-05,90,0,"var1"
8454337,7741.48218333549,0.00108578,90,0,"var1"
8519873,7741.51926900662,0,90,0,"var1"
8585409,7741.52575719417,4.70449999999999e-05,90,0,"var1"
8650945,7741.52999186212,4.70449999999999e-05,90,0,"var1"
8716481,7741.54345608166,0.00125,90,0,"var1"
8782017,7741.57371952892,0.00954962,90,0,"var1"
10485953,7870.68403838572,0.00154568,90,0,"var1"
10551489,7870.68094843767,0.000182405,90,0,"var1"
10617025,7870.67720034939,0.002599205,90,0,"var1"
10682561,7870.66788237185,4.70449999999999e-05,90,0,"var1"
10748097,7870.66347851944,0.00043808,90,0,"var1"
10813633,7870.66036569358,4.70449999999999e-05,90,0,"var1"
10879169,7870.65665332949,4.70449999999999e-05,90,0,"var1"
10944705,7870.65382637299,0.002527605,90,0,"var1"
11010241,7870.64044611998,0.00954962,90,0,"var1"
11075777,7870.63806766007,0.00108578,90,0,"var1"
11141313,7870.62479045341,0.003337445,90,0,"var1"
11206849,7870.62434576189,4.70449999999999e-05,90,0,"var1"
11272385,7870.6240956229,0.000182405,90,0,"var1"
11337921,3165.86125673567,0.00043808,90,0,"var1"
11403457,3165.85584903987,0.000788044999999999,90,0,"var1"
11468993,3165.84937369104,0,90,0,"var1"
11534529,3165.8432142006,0.0004805,90,0,"var1"
11600065,3165.83737057038,4.608e-05,90,0,"var1"
11665601,3165.80045279231,0,90,0,"var1"
11927745,3096.78092709189,0.00019208,90,0,"var1"
11993281,3096.77935287616,0,90,0,"var1"
12058817,3096.77870704384,7.81249999999998e-05,90,0,"var1"
12124353,3096.77916114471,0.00315218,90,0,"var1"
12189889,3096.7803216244,0.00043808,90,0,"var1"
12255425,3096.78161328824,0.00019208,90,0,"var1"
12320961,3096.78238021339,0.000182405,90,0,"var1"
12386497,3096.78415624985,0.00043808,90,0,"var1"
12452033,5.5,0.003353805,90,0,"var1"
12517569,2,0.00207368,90,0,"var1"
12583105,1,0.00070688,90,0,"var1"
1900738,6319.42489491726,0.000647999999999999,90,0,"var1"
1966274,6319.42570848016,0.000276125,90,0,"var1"
2031810,6319.42733263861,0.000869445000000001,90,0,"var1"
2097346,6319.42938978671,0.00276768,90,0,"var1"
2162882,6319.43160517621,0,90,0,"var1"
2228418,6319.43397880696,0.00150152,90,0,"var1"
2293954,6319.43651067878,0.00207368,90,0,"var1"
2359490,6319.43920079148,0,90,0,"var1"
2425026,6319.44204914485,0.000647999999999999,90,0,"var1"
2490562,6319.44505573868,0,90,0,"var1"
2556098,6319.44757494672,3.87199999999998e-05,90,0,"var1"
2621634,6319.45257142579,0.00359552,90,0,"var1"
2687170,6319.45502496062,4.32449999999998e-05,90,0,"var1"
2752706,6319.45866451392,0.00012168,90,0,"var1"
2818242,6319.46246230643,0.000567845,90,0,"var1"
2883778,6319.46641833786,3.87199999999998e-05,90,0,"var1"
2949314,6319.47480511632,0.001053405,90,0,"var1"
3014850,6319.47923586271,0,90,0,"var1"
3080386,6319.48382484677,0.00150152,90,0,"var1"
3145922,6319.48857206815,3.87199999999998e-05,90,0,"var1"
3211458,6319.48703574111,0,90,0,"var1"
3276994,6319.48944337278,0.00194688,90,0,"var1"
3342530,6319.52922000524,0.000852845,90,0,"var1"
3408066,6319.57876859684,0.00117128,90,0,"var1"
3473602,7790.9132168444,0,90,0,"var1"
3539138,7790.91432582857,0.00035912,90,0,"var1"
3604674,7790.91551695953,3.87199999999998e-05,90,0,"var1"
3670210,7790.91662658514,3.87199999999998e-05,90,0,"var1"
3735746,7790.9192161388,3.87199999999998e-05,90,0,"var1"
3801282,7790.9207153199,0.00150152,90,0,"var1"
3866818,7790.92209448925,0.000647999999999999,90,0,"var1"
3932354,7790.92353655206,0.00035912,90,0,"var1"
3997890,7790.92311811641,0.00150152,90,0,"var1"
4063426,7790.92706886676,0.00207368,90,0,"var1"
4128962,7790.92871757923,0.001026045,90,0,"var1"
4194498,7790.93143548323,0.000647999999999999,90,0,"var1"
4260034,7790.93525546842,0.004418,90,0,"var1"
4325570,7790.93552886306,3.87199999999998e-05,90,0,"var1"
4391106,7790.93847700011,0.001518005,90,0,"var1"
4456642,7790.94081818113,0.00150152,90,0,"var1"
4522178,7790.94401564411,0.00207368,90,0,"var1"
4587714,7790.94932613483,0.00150152,90,0,"var1"
4653250,7790.95271468136,0.000647999999999999,90,0,"var1"
4718786,7790.98715455242,0.002211125,90,0,"var1"
4784322,7790.99177527488,0.002211125,90,0,"var1"
4849858,7790.99628384591,0.000581405000000001,90,0,"var1"
4915394,7790.99797409811,0.003528,90,0,"var1"
7995586,7741.46114275598,0.00150152,90,0,"var1"
8061122,7741.46284040044,0.002745405,90,0,"var1"
8126658,7741.46580709369,2.8799999999999e-06,90,0,"var1"
8192194,7741.46696966413,0.00015842,90,0,"var1"
8257730,7741.46853525872,0.000647999999999999,90,0,"var1"
8323266,7741.46968232782,0.00207368,90,0,"var1"
8388802,7741.47123242093,0.00150152,90,0,"var1"
8454338,7741.47481394216,0.00015842,90,0,"var1"
8519874,7741.50649695528,0.00207368,90,0,"var1"
8585410,7741.51224821745,0.002745405,90,0,"var1"
8650946,7741.51602174282,0.002745405,90,0,"var1"
8716482,7741.52810706005,0.00654368,90,0,"var1"
8782018,7741.55563532943,0.02052338,90,0,"var1"
10485954,7870.69851297201,3.87199999999998e-05,90,0,"var1"
10551490,7870.69506727962,0.001026045,90,0,"var1"
10617026,7870.6908745103,0.009316125,90,0,"var1"
10682562,7870.68037812487,0.002745405,90,0,"var1"
10748098,7870.6753739498,0.004418,90,0,"var1"
10813634,7870.6718164398,0.002745405,90,0,"var1"
10879170,7870.66754821977,0.002745405,90,0,"var1"
10944706,7870.66427657792,0.009180125,90,0,"var1"
11010242,7870.64842831261,0.02052338,90,0,"var1"
11075778,7870.64551622672,0.00015842,90,0,"var1"
11141314,7870.62734742916,0.000149645000000001,90,0,"var1"
11206850,7870.62645804638,0.002745405,90,0,"var1"
11272386,7870.62587438888,0.001026045,90,0,"var1"
11337922,3165.88729219787,0.004418,90,0,"var1"
11403458,3165.88100011671,0.005418405,90,0,"var1"
11468994,3165.87341927942,0.00207368,90,0,"var1"
11534530,3165.86615429332,0.00455058,90,0,"var1"
